timestamp_ms,setpoint,adc_reading,control_signal,solenoid_state,local_timestamp
185671,571,571,127,1,2025-10-29T15:52:31.618809
185681,617,617,142,1,2025-10-29T15:52:31.624300
185691,686,686,154,1,2025-10-29T15:52:31.627006
185701,697,697,171,1,2025-10-29T15:52:31.628643
185711,702,702,174,1,2025-10-29T15:52:31.630263
185721,716,716,175,1,2025-10-29T15:52:31.654466
185732,734,734,178,1,2025-10-29T15:52:31.806049
185741,750,750,183,1,2025-10-29T15:52:31.807679
185751,762,762,187,1,2025-10-29T15:52:31.809334
185761,745,745,190,1,2025-10-29T15:52:31.810940
185771,763,763,186,1,2025-10-29T15:52:31.812662
185781,760,760,190,1,2025-10-29T15:52:31.814470
185791,764,764,189,1,2025-10-29T15:52:31.816067
185801,794,794,190,1,2025-10-29T15:52:31.817484
185811,792,792,198,1,2025-10-29T15:52:31.818844
185821,759,759,197,1,2025-10-29T15:52:31.820219
185832,792,792,189,1,2025-10-29T15:52:31.821596
185841,759,759,197,1,2025-10-29T15:52:31.822965
185851,765,765,189,1,2025-10-29T15:52:31.824527
185861,759,759,191,1,2025-10-29T15:52:31.825867
185871,782,782,189,1,2025-10-29T15:52:31.827232
185881,777,777,195,1,2025-10-29T15:52:31.934872
185891,794,794,194,1,2025-10-29T15:52:31.997432
185901,782,782,198,1,2025-10-29T15:52:31.999933
185911,799,799,195,1,2025-10-29T15:52:32.001593
185921,761,761,199,1,2025-10-29T15:52:32.003216
185932,747,747,190,1,2025-10-29T15:52:32.004926
185941,810,810,186,1,2025-10-29T15:52:32.006784
185951,792,792,202,1,2025-10-29T15:52:32.008700
185961,718,718,197,1,2025-10-29T15:52:32.010423
185971,318,318,179,1,2025-10-29T15:52:32.012132
185981,57,57,79,1,2025-10-29T15:52:32.013762
185991,24,24,14,1,2025-10-29T15:52:32.015270
186001,10,10,5,1,2025-10-29T15:52:32.019763
186011,6,6,2,1,2025-10-29T15:52:32.024181
186021,20,20,1,1,2025-10-29T15:52:32.028789
186032,7,7,4,1,2025-10-29T15:52:32.165021
186041,21,21,1,1,2025-10-29T15:52:32.217507
186051,9,9,5,1,2025-10-29T15:52:32.221173
186061,18,18,2,1,2025-10-29T15:52:32.224326
186071,20,20,4,1,2025-10-29T15:52:32.227277
186081,16,16,4,1,2025-10-29T15:52:32.229820
186091,19,19,3,1,2025-10-29T15:52:32.232864
186101,8,8,4,1,2025-10-29T15:52:32.234496
186111,4,4,1,1,2025-10-29T15:52:32.235907
186121,18,18,0,0,2025-10-29T15:52:32.340893
186132,20,20,4,1,2025-10-29T15:52:32.342818
186141,8,8,4,1,2025-10-29T15:52:32.415509
186151,19,19,1,1,2025-10-29T15:52:32.418262
186161,6,6,4,1,2025-10-29T15:52:32.425053
186171,8,8,1,1,2025-10-29T15:52:32.426547
186181,6,6,1,1,2025-10-29T15:52:32.430631
186191,17,17,1,1,2025-10-29T15:52:32.431865
186201,24,24,4,1,2025-10-29T15:52:32.433093
186211,16,16,5,1,2025-10-29T15:52:32.438428
186221,10,10,3,1,2025-10-29T15:52:32.550187
186232,6,6,2,1,2025-10-29T15:52:32.633915
186241,18,18,1,1,2025-10-29T15:52:32.635429
186251,9,9,4,1,2025-10-29T15:52:32.639244
186261,6,6,2,1,2025-10-29T15:52:32.641148
186271,19,19,1,1,2025-10-29T15:52:32.643509
186281,4,4,4,1,2025-10-29T15:52:32.645046
186291,7,7,0,0,2025-10-29T15:52:32.649154
186301,10,10,1,1,2025-10-29T15:52:32.784641
186311,9,9,2,1,2025-10-29T15:52:32.838806
186321,6,6,2,1,2025-10-29T15:52:32.843154
186332,3,3,1,1,2025-10-29T15:52:32.847272
186341,21,21,0,0,2025-10-29T15:52:32.849891
186351,19,19,5,1,2025-10-29T15:52:32.851534
186361,7,7,4,1,2025-10-29T15:52:32.857387
186371,18,18,1,1,2025-10-29T15:52:32.860355
186381,17,17,4,1,2025-10-29T15:52:33.002839
186391,24,24,4,1,2025-10-29T15:52:33.056234
186401,9,9,5,1,2025-10-29T15:52:33.060967
186411,17,17,2,1,2025-10-29T15:52:33.063731
186421,21,21,4,1,2025-10-29T15:52:33.069262
186432,18,18,5,1,2025-10-29T15:52:33.076796
186441,19,19,4,1,2025-10-29T15:52:33.079467
186451,20,20,4,1,2025-10-29T15:52:33.081792
186461,18,18,4,1,2025-10-29T15:52:33.197108
186471,17,17,4,1,2025-10-29T15:52:33.255814
186481,20,20,4,1,2025-10-29T15:52:33.257515
186491,19,19,4,1,2025-10-29T15:52:33.259093
186501,22,22,4,1,2025-10-29T15:52:33.260689
186511,19,19,5,1,2025-10-29T15:52:33.262323
186521,16,16,4,1,2025-10-29T15:52:33.265269
186532,9,9,3,1,2025-10-29T15:52:33.266905
186541,10,10,2,1,2025-10-29T15:52:33.268736
186551,5,5,2,1,2025-10-29T15:52:33.275502
186561,5,5,1,1,2025-10-29T15:52:33.282158
186571,16,16,1,1,2025-10-29T15:52:33.379775
186581,9,9,3,1,2025-10-29T15:52:33.474618
186591,22,22,2,1,2025-10-29T15:52:33.580573
186601,18,18,5,1,2025-10-29T15:52:33.651242
186611,8,8,4,1,2025-10-29T15:52:33.658267
186621,19,19,1,1,2025-10-29T15:52:33.660822
186632,3,3,4,1,2025-10-29T15:52:33.663878
186641,18,18,0,0,2025-10-29T15:52:33.670618
186651,8,8,4,1,2025-10-29T15:52:33.678158
186661,19,19,1,1,2025-10-29T15:52:33.784212
186671,17,17,4,1,2025-10-29T15:52:33.842830
186681,23,23,4,1,2025-10-29T15:52:33.847019
186691,23,23,5,1,2025-10-29T15:52:33.856295
186701,17,17,5,1,2025-10-29T15:52:33.859200
186711,6,6,4,1,2025-10-29T15:52:33.861422
186721,17,17,1,1,2025-10-29T15:52:33.863279
186732,20,20,4,1,2025-10-29T15:52:33.868885
186741,191,191,4,1,2025-10-29T15:52:33.965389
186751,328,328,47,1,2025-10-29T15:52:34.033314
186761,430,430,81,1,2025-10-29T15:52:34.038962
186771,523,523,107,1,2025-10-29T15:52:34.044571
186781,604,604,130,1,2025-10-29T15:52:34.047312
186791,670,670,150,1,2025-10-29T15:52:34.051961
186801,697,697,167,1,2025-10-29T15:52:34.054608
186811,682,682,174,1,2025-10-29T15:52:34.056897
186821,729,729,170,1,2025-10-29T15:52:34.058736
186832,729,729,182,1,2025-10-29T15:52:34.060484
186841,763,763,182,1,2025-10-29T15:52:34.062879
186851,744,744,190,1,2025-10-29T15:52:34.171945
186861,731,731,185,1,2025-10-29T15:52:34.233525
186871,791,791,182,1,2025-10-29T15:52:34.235275
186881,735,735,197,1,2025-10-29T15:52:34.237012
186891,779,779,183,1,2025-10-29T15:52:34.238802
186901,759,759,194,1,2025-10-29T15:52:34.240559
186911,761,761,189,1,2025-10-29T15:52:34.242281
186921,760,760,190,1,2025-10-29T15:52:34.244006
186932,777,777,189,1,2025-10-29T15:52:34.246378
186941,782,782,194,1,2025-10-29T15:52:34.248134
186951,782,782,195,1,2025-10-29T15:52:34.250221
186961,795,795,195,1,2025-10-29T15:52:34.251967
186971,766,766,198,1,2025-10-29T15:52:34.253765
186981,776,776,191,1,2025-10-29T15:52:34.255613
186991,768,768,193,1,2025-10-29T15:52:34.257400
187001,763,763,191,1,2025-10-29T15:52:34.259260
187011,777,777,190,1,2025-10-29T15:52:34.260997
187021,762,762,194,1,2025-10-29T15:52:34.263422
187032,797,797,190,1,2025-10-29T15:52:34.373235
187041,765,765,199,1,2025-10-29T15:52:34.434787
187051,795,795,191,1,2025-10-29T15:52:34.436612
187061,792,792,198,1,2025-10-29T15:52:34.438732
187071,680,680,197,1,2025-10-29T15:52:34.440502
187081,330,330,169,1,2025-10-29T15:52:34.442330
187091,29,29,82,1,2025-10-29T15:52:34.444049
187101,24,24,7,1,2025-10-29T15:52:34.445968
187111,8,8,5,1,2025-10-29T15:52:34.451643
187121,16,16,1,1,2025-10-29T15:52:34.457992
187132,19,19,3,1,2025-10-29T15:52:34.566225
187141,18,18,4,1,2025-10-29T15:52:34.638678
187151,19,19,4,1,2025-10-29T15:52:34.642050
187161,18,18,4,1,2025-10-29T15:52:34.643706
187171,7,7,4,1,2025-10-29T15:52:34.645379
187181,19,19,1,1,2025-10-29T15:52:34.647507
187191,18,18,4,1,2025-10-29T15:52:34.653381
187201,8,8,4,1,2025-10-29T15:52:34.661139
187211,19,19,1,1,2025-10-29T15:52:34.665323
187221,7,7,4,1,2025-10-29T15:52:34.768716
187232,2,2,1,1,2025-10-29T15:52:34.840489
187241,21,21,0,0,2025-10-29T15:52:34.847612
187251,9,9,5,1,2025-10-29T15:52:34.850773
187261,8,8,2,1,2025-10-29T15:52:34.856332
187271,22,22,1,1,2025-10-29T15:52:34.862581
187281,10,10,5,1,2025-10-29T15:52:34.865573
187291,27,27,2,1,2025-10-29T15:52:34.975214
187301,20,20,6,1,2025-10-29T15:52:35.044945
187311,3,3,4,1,2025-10-29T15:52:35.046640
187321,9,9,0,0,2025-10-29T15:52:35.049727
187332,7,7,2,1,2025-10-29T15:52:35.054671
187341,18,18,1,1,2025-10-29T15:52:35.059498
187351,23,23,4,1,2025-10-29T15:52:35.063506
187361,25,25,5,1,2025-10-29T15:52:35.074068
187371,16,16,6,1,2025-10-29T15:52:35.211632
187381,5,5,3,1,2025-10-29T15:52:35.265854
187391,22,22,1,1,2025-10-29T15:52:35.267696
187401,23,23,5,1,2025-10-29T15:52:35.273535
187411,8,8,5,1,2025-10-29T15:52:35.280046
187421,7,7,1,1,2025-10-29T15:52:35.282863
187432,8,8,1,1,2025-10-29T15:52:35.386911
187441,22,22,1,1,2025-10-29T15:52:35.457643
187451,21,21,5,1,2025-10-29T15:52:35.459569
187461,19,19,5,1,2025-10-29T15:52:35.464000
187471,9,9,4,1,2025-10-29T15:52:35.465930
187481,5,5,2,1,2025-10-29T15:52:35.467760
187491,21,21,1,1,2025-10-29T15:52:35.472866
187501,8,8,5,1,2025-10-29T15:52:35.476297
187511,7,7,1,1,2025-10-29T15:52:35.480719
187521,10,10,1,1,2025-10-29T15:52:35.586960
187532,5,5,2,1,2025-10-29T15:52:35.658151
187541,18,18,1,1,2025-10-29T15:52:35.663509
187551,22,22,4,1,2025-10-29T15:52:35.668928
187561,17,17,5,1,2025-10-29T15:52:35.677138
187571,22,22,4,1,2025-10-29T15:52:35.679948
187581,7,7,5,1,2025-10-29T15:52:35.681599
187591,23,23,1,1,2025-10-29T15:52:35.683451
187601,21,21,5,1,2025-10-29T15:52:35.789722
187611,21,21,5,1,2025-10-29T15:52:35.862655
187621,21,21,5,1,2025-10-29T15:52:35.865406
187632,2,2,5,1,2025-10-29T15:52:35.867018
187641,16,16,0,0,2025-10-29T15:52:35.868359
187651,19,19,3,1,2025-10-29T15:52:35.873270
187661,5,5,4,1,2025-10-29T15:52:35.879511
187671,17,17,1,1,2025-10-29T15:52:35.883415
187681,10,10,4,1,2025-10-29T15:52:35.995427
187691,23,23,2,1,2025-10-29T15:52:36.068810
187701,21,21,5,1,2025-10-29T15:52:36.072719
187711,6,6,5,1,2025-10-29T15:52:36.074405
187721,5,5,1,1,2025-10-29T15:52:36.076188
187732,23,23,1,1,2025-10-29T15:52:36.081578
187741,23,23,5,1,2025-10-29T15:52:36.085261
187751,8,8,5,1,2025-10-29T15:52:36.090667
187761,23,23,1,1,2025-10-29T15:52:36.093705
187771,8,8,5,1,2025-10-29T15:52:36.201436
187781,8,8,1,1,2025-10-29T15:52:36.272846
187791,23,23,1,1,2025-10-29T15:52:36.279865
187801,21,21,5,1,2025-10-29T15:52:36.283062
187811,8,8,5,1,2025-10-29T15:52:36.287032
187821,19,19,1,1,2025-10-29T15:52:36.291428
187832,20,20,4,1,2025-10-29T15:52:36.296394
187841,22,22,4,1,2025-10-29T15:52:36.403511
187851,199,199,5,1,2025-10-29T15:52:36.484438
187861,377,377,49,1,2025-10-29T15:52:36.488459
187871,477,477,94,1,2025-10-29T15:52:36.489965
187881,523,523,119,1,2025-10-29T15:52:36.730966
187891,588,588,130,1,2025-10-29T15:52:36.810294
187901,666,666,146,1,2025-10-29T15:52:36.815820
187911,665,665,166,1,2025-10-29T15:52:36.817962
187921,715,715,166,1,2025-10-29T15:52:36.820386
187932,688,688,178,1,2025-10-29T15:52:36.822325
187941,718,718,171,1,2025-10-29T15:52:36.824249
187951,778,778,179,1,2025-10-29T15:52:36.826533
187961,735,735,194,1,2025-10-29T15:52:36.914334
187971,778,778,183,1,2025-10-29T15:52:37.022806
187981,731,731,194,1,2025-10-29T15:52:37.025626
187991,781,781,182,1,2025-10-29T15:52:37.027818
188001,796,796,195,1,2025-10-29T15:52:37.029603
188011,781,781,198,1,2025-10-29T15:52:37.032199
188021,761,761,195,1,2025-10-29T15:52:37.034018
188032,792,792,190,1,2025-10-29T15:52:37.035782
188041,767,767,197,1,2025-10-29T15:52:37.037839
188051,781,781,191,1,2025-10-29T15:52:37.039928
188061,778,778,195,1,2025-10-29T15:52:37.042067
188071,792,792,194,1,2025-10-29T15:52:37.044014
188081,793,793,197,1,2025-10-29T15:52:37.045849
188091,761,761,198,1,2025-10-29T15:52:37.047775
188101,792,792,190,1,2025-10-29T15:52:37.051023
188111,779,779,197,1,2025-10-29T15:52:37.157554
188121,795,795,194,1,2025-10-29T15:52:37.220253
188132,766,766,198,1,2025-10-29T15:52:37.222063
188141,779,779,191,1,2025-10-29T15:52:37.223885
188151,760,760,194,1,2025-10-29T15:52:37.225648
188161,792,792,189,1,2025-10-29T15:52:37.227399
188171,761,761,197,1,2025-10-29T15:52:37.230567
188181,589,589,190,1,2025-10-29T15:52:37.232918
188191,204,204,147,1,2025-10-29T15:52:37.235082
188201,23,23,50,1,2025-10-29T15:52:37.236822
188211,9,9,5,1,2025-10-29T15:52:37.238715
188221,16,16,2,1,2025-10-29T15:52:37.244144
188232,23,23,3,1,2025-10-29T15:52:37.373962
188241,20,20,5,1,2025-10-29T15:52:37.445884
188251,19,19,4,1,2025-10-29T15:52:37.449060
188261,6,6,4,1,2025-10-29T15:52:37.450621
188271,16,16,1,1,2025-10-29T15:52:37.455128
188281,9,9,3,1,2025-10-29T15:52:37.459878
188291,17,17,2,1,2025-10-29T15:52:37.466836
188301,21,21,4,1,2025-10-29T15:52:37.473650
188311,9,9,5,1,2025-10-29T15:52:37.570596
188321,9,9,2,1,2025-10-29T15:52:37.641689
188332,9,9,2,1,2025-10-29T15:52:37.648394
188341,9,9,2,1,2025-10-29T15:52:37.651723
188351,17,17,2,1,2025-10-29T15:52:37.653833
188361,6,6,4,1,2025-10-29T15:52:37.656039
188371,8,8,1,1,2025-10-29T15:52:37.661539
188381,19,19,1,1,2025-10-29T15:52:37.667278
188391,19,19,4,1,2025-10-29T15:52:37.789075
188401,21,21,4,1,2025-10-29T15:52:37.838955
188411,8,8,5,1,2025-10-29T15:52:37.842762
188421,17,17,1,1,2025-10-29T15:52:37.844097
188432,17,17,4,1,2025-10-29T15:52:37.849330
188441,19,19,4,1,2025-10-29T15:52:37.856309
188451,19,19,4,1,2025-10-29T15:52:37.964150
188461,17,17,4,1,2025-10-29T15:52:38.029663
188471,18,18,4,1,2025-10-29T15:52:38.032582
188481,20,20,4,1,2025-10-29T15:52:38.034280
188491,18,18,4,1,2025-10-29T15:52:38.035981
188501,24,24,4,1,2025-10-29T15:52:38.038729
188511,8,8,5,1,2025-10-29T15:52:38.040309
188521,5,5,1,1,2025-10-29T15:52:38.042197
188532,24,24,1,1,2025-10-29T15:52:38.045467
188541,22,22,5,1,2025-10-29T15:52:38.049395
188551,25,25,5,1,2025-10-29T15:52:38.052652
188561,21,21,6,1,2025-10-29T15:52:38.054403
188571,10,10,5,1,2025-10-29T15:52:38.056088
188581,20,20,2,1,2025-10-29T15:52:38.058031
188591,16,16,4,1,2025-10-29T15:52:38.163706
188601,23,23,3,1,2025-10-29T15:52:38.229260
188611,9,9,5,1,2025-10-29T15:52:38.230812
188621,8,8,2,1,2025-10-29T15:52:38.233507
188632,24,24,1,1,2025-10-29T15:52:38.237421
188641,18,18,5,1,2025-10-29T15:52:38.240312
188651,22,22,4,1,2025-10-29T15:52:38.245614
188661,7,7,5,1,2025-10-29T15:52:38.247826
188671,20,20,1,1,2025-10-29T15:52:38.250707
188681,24,24,4,1,2025-10-29T15:52:38.255673
188691,10,10,5,1,2025-10-29T15:52:38.361061
188701,10,10,2,1,2025-10-29T15:52:38.430376
188711,8,8,2,1,2025-10-29T15:52:38.432071
188721,18,18,1,1,2025-10-29T15:52:38.434648
188732,7,7,4,1,2025-10-29T15:52:38.439822
188741,19,19,1,1,2025-10-29T15:52:38.446066
188751,19,19,4,1,2025-10-29T15:52:38.453161
188761,18,18,4,1,2025-10-29T15:52:38.459060
188771,17,17,4,1,2025-10-29T15:52:38.580908
188781,23,23,4,1,2025-10-29T15:52:38.633594
188791,21,21,5,1,2025-10-29T15:52:38.635277
188801,27,27,5,1,2025-10-29T15:52:38.636943
188811,7,7,6,1,2025-10-29T15:52:38.639096
188821,19,19,1,1,2025-10-29T15:52:38.640964
188832,8,8,4,1,2025-10-29T15:52:38.646699
188841,18,18,1,1,2025-10-29T15:52:38.654205
188851,23,23,4,1,2025-10-29T15:52:38.753719
188861,4,4,5,1,2025-10-29T15:52:38.818950
188871,11,11,0,0,2025-10-29T15:52:38.823518
188881,2,2,2,1,2025-10-29T15:52:38.828984
188891,21,21,0,0,2025-10-29T15:52:38.835401
188901,25,25,5,1,2025-10-29T15:52:38.841688
188911,16,16,6,1,2025-10-29T15:52:38.951691
188921,26,26,3,1,2025-10-29T15:52:38.953683
188932,9,9,6,1,2025-10-29T15:52:39.026446
188941,8,8,2,1,2025-10-29T15:52:39.030498
188951,72,72,1,1,2025-10-29T15:52:39.036314
188961,247,247,17,1,2025-10-29T15:52:39.039610
188971,395,395,61,1,2025-10-29T15:52:39.047370
188981,509,509,98,1,2025-10-29T15:52:39.153740
188991,555,555,127,1,2025-10-29T15:52:39.223725
189001,621,621,138,1,2025-10-29T15:52:39.225828
189011,665,665,155,1,2025-10-29T15:52:39.230015
189021,682,682,166,1,2025-10-29T15:52:39.233651
189032,686,686,170,1,2025-10-29T15:52:39.235519
189041,727,727,171,1,2025-10-29T15:52:39.237304
189051,730,730,181,1,2025-10-29T15:52:39.239080
189061,733,733,182,1,2025-10-29T15:52:39.240816
189071,749,749,183,1,2025-10-29T15:52:39.242823
189081,767,767,187,1,2025-10-29T15:52:39.245489
189091,760,760,191,1,2025-10-29T15:52:39.247296
189101,776,776,189,1,2025-10-29T15:52:39.248806
189111,794,794,193,1,2025-10-29T15:52:39.358996
189121,795,795,198,1,2025-10-29T15:52:39.419368
189132,749,749,198,1,2025-10-29T15:52:39.421271
189141,763,763,187,1,2025-10-29T15:52:39.423478
189151,760,760,190,1,2025-10-29T15:52:39.425413
189161,794,794,189,1,2025-10-29T15:52:39.427269
189171,778,778,198,1,2025-10-29T15:52:39.429034
189181,775,775,194,1,2025-10-29T15:52:39.430809
189191,751,751,193,1,2025-10-29T15:52:39.432809
189201,759,759,187,1,2025-10-29T15:52:39.435836
189211,794,794,189,1,2025-10-29T15:52:39.437790
189221,760,760,198,1,2025-10-29T15:52:39.439604
189232,777,777,189,1,2025-10-29T15:52:39.441382
189241,778,778,194,1,2025-10-29T15:52:39.443152
189251,796,796,194,1,2025-10-29T15:52:39.444899
189261,776,776,198,1,2025-10-29T15:52:39.446673
189271,763,763,193,1,2025-10-29T15:52:39.448469
189281,778,778,190,1,2025-10-29T15:52:39.570411
189291,504,504,194,1,2025-10-29T15:52:39.635942
189301,184,184,125,1,2025-10-29T15:52:39.637917
189311,5,5,45,1,2025-10-29T15:52:39.639321
189321,20,20,1,1,2025-10-29T15:52:39.641233
189332,20,20,4,1,2025-10-29T15:52:39.646015
189341,8,8,4,1,2025-10-29T15:52:39.651087
189351,29,29,1,1,2025-10-29T15:52:39.652984
189361,19,19,7,1,2025-10-29T15:52:39.657031
189371,21,21,4,1,2025-10-29T15:52:39.663094
189381,19,19,5,1,2025-10-29T15:52:39.778515
189391,6,6,4,1,2025-10-29T15:52:39.831287
189401,22,22,1,1,2025-10-29T15:52:39.833138
189411,8,8,5,1,2025-10-29T15:52:39.839449
189421,21,21,1,1,2025-10-29T15:52:39.845936
189432,3,3,5,1,2025-10-29T15:52:39.850846
189441,9,9,0,0,2025-10-29T15:52:39.853441
189451,28,28,2,1,2025-10-29T15:52:39.967202
189461,8,8,6,1,2025-10-29T15:52:40.024547
189471,18,18,1,1,2025-10-29T15:52:40.030424
189481,7,7,4,1,2025-10-29T15:52:40.037064
189491,19,19,1,1,2025-10-29T15:52:40.045109
189501,21,21,4,1,2025-10-29T15:52:40.152194
189511,6,6,5,1,2025-10-29T15:52:40.211891
189521,3,3,1,1,2025-10-29T15:52:40.217657
189532,22,22,0,0,2025-10-29T15:52:40.223623
189541,21,21,5,1,2025-10-29T15:52:40.226630
189551,20,20,5,1,2025-10-29T15:52:40.230926
189561,16,16,4,1,2025-10-29T15:52:40.234927
189571,8,8,3,1,2025-10-29T15:52:40.343877
189581,6,6,1,1,2025-10-29T15:52:40.404345
189591,8,8,1,1,2025-10-29T15:52:40.409699
189601,22,22,1,1,2025-10-29T15:52:40.413553
189611,7,7,5,1,2025-10-29T15:52:40.415591
189621,8,8,1,1,2025-10-29T15:52:40.419278
189632,19,19,1,1,2025-10-29T15:52:40.425127
189641,20,20,4,1,2025-10-29T15:52:40.429062
189651,18,18,4,1,2025-10-29T15:52:40.433373
189661,22,22,4,1,2025-10-29T15:52:40.556708
189671,18,18,5,1,2025-10-29T15:52:40.603334
189681,6,6,4,1,2025-10-29T15:52:40.605014
189691,8,8,1,1,2025-10-29T15:52:40.606839
189701,19,19,1,1,2025-10-29T15:52:40.611943
189711,20,20,4,1,2025-10-29T15:52:40.614874
189721,20,20,4,1,2025-10-29T15:52:40.620387
189732,20,20,4,1,2025-10-29T15:52:40.622903
189741,8,8,4,1,2025-10-29T15:52:40.624532
189751,24,24,1,1,2025-10-29T15:52:40.626276
189761,6,6,5,1,2025-10-29T15:52:40.790259
189771,8,8,1,1,2025-10-29T15:52:40.797248
189781,17,17,1,1,2025-10-29T15:52:40.802994
189791,9,9,4,1,2025-10-29T15:52:40.806301
189801,25,25,2,1,2025-10-29T15:52:40.810848
189811,5,5,6,1,2025-10-29T15:52:40.817315
189821,9,9,1,1,2025-10-29T15:52:40.919834
189832,17,17,2,1,2025-10-29T15:52:40.984853
189841,20,20,4,1,2025-10-29T15:52:40.988824
189851,20,20,4,1,2025-10-29T15:52:40.996357
189861,6,6,4,1,2025-10-29T15:52:40.999541
189871,6,6,1,1,2025-10-29T15:52:41.001346
189881,4,4,1,1,2025-10-29T15:52:41.006526
189891,8,8,0,0,2025-10-29T15:52:41.011536
189901,24,24,1,1,2025-10-29T15:52:41.128041
189911,8,8,5,1,2025-10-29T15:52:41.181895
189921,18,18,1,1,2025-10-29T15:52:41.187375
189932,24,24,4,1,2025-10-29T15:52:41.194137
189941,7,7,5,1,2025-10-29T15:52:41.200455
189951,28,28,1,1,2025-10-29T15:52:41.203434
189961,18,18,6,1,2025-10-29T15:52:41.308552
189971,20,20,4,1,2025-10-29T15:52:41.384200
189981,6,6,4,1,2025-10-29T15:52:41.386234
189991,5,5,1,1,2025-10-29T15:52:41.388067
190001,16,16,1,1,2025-10-29T15:52:41.392870
190011,16,16,3,1,2025-10-29T15:52:41.396532
190021,8,8,3,1,2025-10-29T15:52:41.406796
190032,0,0,1,1,2025-10-29T15:52:41.551400
190041,8,8,0,0,2025-10-29T15:52:41.612389
190051,23,23,1,1,2025-10-29T15:52:41.615569
190061,20,20,5,1,2025-10-29T15:52:41.618160
190071,142,142,4,1,2025-10-29T15:52:41.622498
190081,282,282,35,1,2025-10-29T15:52:41.624530
190091,427,427,70,1,2025-10-29T15:52:41.629341
190101,509,509,106,1,2025-10-29T15:52:41.760610
190111,602,602,127,1,2025-10-29T15:52:41.823868
190121,621,621,150,1,2025-10-29T15:52:41.827998
190132,669,669,155,1,2025-10-29T15:52:41.829932
190141,683,683,167,1,2025-10-29T15:52:41.831715
190151,745,745,170,1,2025-10-29T15:52:41.833873
190161,743,743,186,1,2025-10-29T15:52:41.835717
190171,761,761,185,1,2025-10-29T15:52:41.837500
190181,748,748,190,1,2025-10-29T15:52:41.839283
190191,734,734,186,1,2025-10-29T15:52:41.841534
190201,748,748,183,1,2025-10-29T15:52:41.843316
190211,746,746,186,1,2025-10-29T15:52:41.846006
190221,766,766,186,1,2025-10-29T15:52:41.848609
190232,744,744,191,1,2025-10-29T15:52:41.961528
190241,783,783,185,1,2025-10-29T15:52:42.023239
190251,764,764,195,1,2025-10-29T15:52:42.025034
190261,783,783,190,1,2025-10-29T15:52:42.026830
190271,782,782,195,1,2025-10-29T15:52:42.028635
190281,795,795,195,1,2025-10-29T15:52:42.030400
190291,796,796,198,1,2025-10-29T15:52:42.032185
190301,808,808,198,1,2025-10-29T15:52:42.033957
190311,763,763,201,1,2025-10-29T15:52:42.035788
190321,791,791,190,1,2025-10-29T15:52:42.037631
190332,791,791,197,1,2025-10-29T15:52:42.039443
190341,776,776,197,1,2025-10-29T15:52:42.041271
190351,768,768,193,1,2025-10-29T15:52:42.043235
190361,778,778,191,1,2025-10-29T15:52:42.045057
190371,766,766,194,1,2025-10-29T15:52:42.046858
190381,765,765,191,1,2025-10-29T15:52:42.072089
190391,767,767,191,1,2025-10-29T15:52:42.222072
190401,778,778,191,1,2025-10-29T15:52:42.224109
190411,392,392,194,1,2025-10-29T15:52:42.225468
190421,91,91,97,1,2025-10-29T15:52:42.226822
190432,16,16,22,1,2025-10-29T15:52:42.228084
190441,10,10,3,1,2025-10-29T15:52:42.232896
190451,16,16,2,1,2025-10-29T15:52:42.237345
190461,18,18,3,1,2025-10-29T15:52:42.241054
190471,19,19,4,1,2025-10-29T15:52:42.243944
190481,3,3,4,1,2025-10-29T15:52:42.245603
190491,21,21,0,0,2025-10-29T15:52:42.247503
190501,23,23,5,1,2025-10-29T15:52:42.355305
190511,8,8,5,1,2025-10-29T15:52:42.430891
190521,19,19,1,1,2025-10-29T15:52:42.434691
190532,8,8,4,1,2025-10-29T15:52:42.440288
190541,22,22,1,1,2025-10-29T15:52:42.446547
190551,18,18,5,1,2025-10-29T15:52:42.452780
190561,19,19,4,1,2025-10-29T15:52:42.573069
